date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum,dow,dow_sin,dow_cos,month,month_sin,month_cos,is_weekend,is_friday,is_monday,is_peak_month,lag_1,lag_1_orders,lag_7,lag_7_orders,lag_14,lag_14_orders,lag_28,lag_28_orders,ma7,std7,growth_wow_7,ma14,std14,growth_wow_14,ma28,std28,growth_wow_28,stl_trend,stl_seasonal,stl_resid,is_anomaly,dow_x_month,is_friday_dec,is_friday_mar,avg_check,work_share,parts_share
2024-03-09,2024-03-09,13.0,164565.0,253901.4,418466.4,-5.8375,741.6458333333334,90.26041666666669,1.2145833333333331,1.9,3163.5,1.0,0.8,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,413499.52,4.0,404099.16,2.0,54654.8,3.0,133030.02,10.0,640227.5714285712,330032.7024723332,14367.240000000049,777919.0449999999,540740.3738479838,14367.240000000049,651324.6110714285,490856.3900855102,14367.240000000049,643080.2052969275,-248053.94677616606,23440.141479238635,0,15,0,0,32189.720600790726,0.39325737980303016,0.6067426201945801
2024-03-10,2024-03-10,2.0,13015.0,501517.92499999993,13015.0,-9.210416666666667,746.5729166666666,88.01041666666667,2.0729166666666665,2.9,3339.7,1.0,0.0,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,418466.4,13.0,265388.22,4.0,349782.24,11.0,98779.14,8.0,604174.2542857142,386721.62400680716,-252373.21999999997,753864.242142857,568051.878692238,-252373.21999999997,648261.6060714285,494684.70503068523,-252373.21999999997,647851.9087453455,-496683.4084545711,-138153.50029077445,0,18,0,0,6507.496746251626,0.9999999999231656,38.53383979726977
2024-03-11,2024-03-11,11.0,513523.0,749134.45,1262657.45,-11.73125,750.0,83.21875,2.458333333333333,4.1,3570.8,1.0,0.1,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,13015.0,2.0,975888.56,19.0,1911030.55,25.0,227409.14,5.0,645141.2385714283,443659.44600972894,286768.8899999999,707551.877857143,487117.67277106876,286768.8899999999,685234.76,500715.743610468,286768.8899999999,648318.1139089228,108701.5213065593,505637.814784518,0,0,0,0,114787.03047390633,0.4067001703427904,0.5932998296564176
2024-03-12,2024-03-12,15.0,394935.0,620692.19,1015627.19,-8.660416666666666,748.65625,89.60416666666667,2.1625,2.9,3234.0,1.0,1.9,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,1262657.45,11.0,522248.37,8.0,151884.16,6.0,530119.92,7.0,715623.9271428569,459779.79177434836,493378.81999999995,769247.8085714286,465546.9494448482,493378.81999999995,702574.3053571429,503543.70063643105,493378.81999999995,641818.4192928248,-141428.48127351218,515237.25198068726,0,3,0,0,67708.47481943501,0.3888582384246833,0.6111417615743321
2024-03-13,2024-03-13,16.0,296601.0,346016.03,642617.03,-6.9750000000000005,753.96875,89.32291666666667,3.377083333333333,5.4,3310.0,1.0,0.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,1015627.19,15.0,1169380.3,19.0,1022719.24,25.0,494870.02,24.0,640372.0314285712,413960.5391834224,-526763.27,742097.6507142857,460685.88166191947,-526763.27,707850.9842857142,502058.4726660299,-526763.27,636260.4930336478,505750.8942906427,-499394.35732429044,0,6,0,0,40163.56186477738,0.46155172700533387,0.53844827299311
2024-03-14,2024-03-14,9.0,149620.0,476370.04,625990.04,-1.451063829787234,753.4787234042553,91.26595744680851,5.876595744680851,6.5,2394.5,1.0,2.0,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,642617.03,16.0,716721.63,6.0,1755045.0,45.0,490023.92,15.0,627410.3757142855,412589.69062286365,-90731.58999999997,661450.8678571429,356842.2679950416,-90731.58999999997,712706.9171428571,500528.8133660391,-90731.58999999997,632698.7763945276,-8672.864881254345,1964.1284867267823,0,9,0,0,69554.44116061766,0.23901338749696557,0.7609866125014368
2024-03-15,2024-03-15,11.0,563442.0,501598.6,1065040.6,0.84375,754.1354166666666,86.85416666666667,6.920833333333333,8.2,5287.5,2.0,1.9,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,625990.04,9.0,413499.52,4.0,814713.28,10.0,313000.32,7.0,720487.6728571428,429437.65421801567,651541.0800000001,679331.3907142858,371099.465881739,651541.0800000001,739565.4985714286,498459.12334497913,651541.0800000001,630860.6962311667,349137.10623621044,85042.79753262294,0,12,0,1,96821.86392528511,0.5290333532819979,0.4709666467170631
2024-03-16,2024-03-16,5.0,154880.0,325895.4,480775.4,0.8250000000000001,756.4479166666666,87.78125,5.685416666666666,7.1,6395.2,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,1065040.6,11.0,418466.4,13.0,404099.16,2.0,572383.62,13.0,729388.9585714283,422727.39195415075,62309.0,684808.265,367271.0517616743,62309.0,736293.7764285716,499895.66520283953,62309.0,618131.7340111178,-262029.8373756362,124673.5033645184,0,15,0,0,96155.06076898785,0.3221462662184418,0.6778537337794782
2024-03-17,2024-03-17,2.0,28170.0,3288.04,31458.04,-1.4479166666666667,756.1145833333334,87.96875,3.327083333333333,4.6,6075.5,2.0,0.0,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,480775.4,5.0,13015.0,2.0,265388.22,4.0,582264.08,6.0,732023.6785714283,417544.0124071672,18443.04,668098.9664285714,392290.00890676474,18443.04,716622.1321428571,516735.3453231212,18443.04,587028.9975844098,-494096.9151576742,-61474.04242673563,0,18,0,0,15729.012135493931,0.8954785485397221,0.10452145142848945
2024-03-18,2024-03-18,22.0,596672.5,1482016.58,2078689.08,-0.7854166666666668,751.8125,90.0625,2.685416666666667,6.7,4571.0,3.0,0.0,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,31458.04,2.0,1262657.45,11.0,975888.56,19.0,552459.9,13.0,848599.6257142855,643281.1538823114,816031.6300000001,746870.4321428572,541276.9577858397,816031.6300000001,771130.3171428571,575889.0521797885,816031.6300000001,559474.4977589725,-43572.811675234494,1562787.3939162623,0,0,0,0,94485.86297791531,0.2870426874998126,0.7129573124997063
2024-03-19,2024-03-19,9.0,140020.0,220472.61,360492.61,-2.175,755.7083333333334,85.39583333333333,3.939583333333333,6.3,6965.5,3.0,0.0,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,2078689.08,22.0,1015627.19,15.0,522248.37,8.0,1704122.51,26.0,755008.9714285713,662306.5296386356,-655134.58,735316.4492857142,548123.6183389713,-655134.58,723143.535,550695.648640668,-655134.58,540876.2520842807,-50676.12039768286,-129707.52168659784,0,3,0,0,40054.72999391889,0.38841295526033554,0.6115870447368904
2024-03-20,2024-03-20,19.0,464556.0,608360.89,1072916.89,-2.083333333333333,757.8645833333334,91.35416666666669,1.11875,1.6,6780.0,2.5,0.0,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,360492.61,9.0,642617.03,16.0,1169380.3,19.0,888454.11,11.0,816480.3799999998,670059.9466841113,430299.85999999987,728426.2057142857,542828.1699676822,430299.85999999987,729731.4914285714,553840.8787248567,430299.85999999987,525962.9315811812,551220.3621043882,-4266.40368556953,0,6,0,0,56469.3070279312,0.43298414288134385,0.5670158571177243
2024-03-21,2024-03-21,21.0,352616.0,973108.62,1325724.62,1.3395833333333331,755.90625,92.4375,2.5875,3.3,6449.0,3.0,0.0,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,1072916.89,19.0,625990.04,9.0,716721.63,6.0,706633.35,16.0,916442.4628571427,688836.9658559491,699734.5800000001,771926.4192857143,565736.2885194531,699734.5800000001,751841.8939285715,565127.2665438076,699734.5800000001,513732.7483306912,-128112.30957854366,940104.1812478527,0,9,0,0,63129.74080334568,0.265979823170014,0.7340201768292316
2024-03-22,2024-03-22,13.0,343000.0,513751.77,856751.77,1.0854166666666667,751.1875,94.14583333333331,3.8166666666666655,4.5,4849.0,2.0,0.0,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,1325724.62,21.0,1065040.6,11.0,413499.52,4.0,131047.65,5.0,886686.9157142855,685840.3625636729,-208288.83000000007,803587.2942857144,556461.338060735,-208288.83000000007,777759.8982142856,552092.6561351079,-208288.83000000007,513097.5866090214,445645.5089535403,-101991.32556256169,0,12,0,1,65903.9772381556,0.40034933338929624,0.5996506666095366
2024-03-23,2024-03-23,10.0,77583.0,117798.9,195381.9,0.5833333333333334,744.3958333333334,86.85416666666667,6.158333333333334,7.7,3711.7,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,856751.77,13.0,480775.4,5.0,418466.4,13.0,54654.8,3.0,845916.4157142856,721545.1993233378,-285393.5,787652.6871428571,571333.1780472298,-285393.5,782785.8660714285,545871.5757844566,-285393.5,528759.2324505901,-294720.62137731153,-38656.711073278566,0,15,0,0,19538.188046181196,0.39708386498239046,0.6029161350124913
2024-03-24,2024-03-24,7.0,93675.0,70511.57,164186.57,1.1604166666666669,740.625,96.27083333333331,5.83125,8.4,3753.8,2.0,2.9,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,195381.9,10.0,31458.04,2.0,13015.0,2.0,349782.24,11.0,864877.6342857141,697932.8155462397,132728.53,798450.6564285714,556810.6231925883,132728.53,776157.4492857143,552411.8407690057,132728.53,553627.6012659726,-427515.5650113773,38074.53374540468,0,18,0,0,23455.220934968438,0.5705399655978528,0.4294600343960565
2024-03-25,2024-03-25,10.0,161436.0,204686.79,366122.79,2.0625,745.5416666666666,97.47916666666669,4.91875,6.3,3585.7,2.0,0.4,0,0.0,1.0,3,1.0,6.123233995736766e-17,0,0,1,0,164186.57,7.0,2078689.08,22.0,1262657.45,11.0,1911030.55,25.0,620225.3071428569,461717.10870300187,-1712566.29,734412.4664285715,550838.6536975785,-1712566.29,720982.1721428571,510418.83609375445,-1712566.29,577404.7057758721,-202547.07001173694,-8734.845764135243,0,0,0,0,36612.275338772466,0.4409340374565568,0.559065962540712
2024-03-26,2024-03-26,8.0,157720.0,551011.34,708731.34,2.784090909090909,745.3977272727273,98.13636363636364,3.829545454545455,9.6,3681.7,3.0,0.6000000000000001,1,0.7818314824680298,0.6234898018587336,3,1.0,6.123233995736766e-17,0,0,0,0,366122.79,10.0,360492.61,9.0,1015627.19,15.0,151884.16,6.0,669973.6971428569,447612.93892309465,348238.73,712491.3342857143,544860.75753458,348238.73,740869.5714285715,498123.990801139,348238.73,599632.8468569012,117221.74715636972,-8123.254013270955,0,3,0,0,88591.4064260742,0.2225384868683491,0.7774615131302399
2024-03-27,2024-03-27,21.0,581315.0,674646.05,1255961.05,1.7020833333333334,735.1666666666666,97.23958333333331,8.627083333333333,10.9,2779.5,1.0,0.5,2,0.9749279121818236,-0.22252093395631434,3,1.0,6.123233995736766e-17,0,0,0,0,708731.34,8.0,1072916.89,19.0,642617.03,16.0,1022719.24,25.0,696122.8628571427,479300.8045604837,183044.16000000015,756301.6214285714,563161.2914323399,183044.16000000015,749199.6360714287,504915.82914173795,183044.16000000015,619954.3487248339,508243.42288906843,127763.27838609763,0,6,0,0,59807.66619963494,0.46284476735925617,0.5371552326399476
2024-03-28,2024-03-28,3.0,44756.0,1352289.2,1397045.2,-1.5041666666666669,740.8958333333334,90.28125,6.716666666666666,7.6,3561.2,2.0,2.4,3,0.43388373911755823,-0.900968867902419,3,1.0,6.123233995736766e-17,0,0,0,0,1255961.05,21.0,1325724.62,21.0,625990.04,9.0,1755045.0,45.0,706311.5171428568,495402.64043323335,71320.57999999984,811376.9900000001,586650.4266584365,71320.57999999984,736413.9289285715,482538.87005006877,71320.57999999984,638045.4893104453,-220468.19434816635,979467.9050377212,0,9,0,0,465681.5781061406,0.0320361860875854,0.9679638139116988
2024-03-29,2024-03-29,21.0,558676.0,637237.71,1195913.71,-1.7791666666666668,748.59375,90.33333333333331,2.841666666666667,4.4,7450.2,4.0,0.0,4,-0.433883739117558,-0.9009688679024191,3,1.0,6.123233995736766e-17,0,1,0,0,1397045.2,3.0,856751.77,13.0,1065040.6,11.0,814713.28,10.0,754763.2228571427,528076.3391710448,339161.93999999994,820725.0692857142,592021.5205328468,339161.93999999994,750028.2300000001,490147.40915558697,339161.93999999994,663934.4020377962,522794.9767714247,9184.33119077899,0,12,0,1,56948.26919293956,0.4671541059593111,0.5328458940398527
2024-03-30,2024-03-30,14.0,132540.0,98392.48,230932.48,1.1229166666666666,747.5729166666666,97.61458333333331,5.325,6.3,4899.2,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,3,1.0,6.123233995736766e-17,1,0,0,0,1195913.71,21.0,195381.9,10.0,480775.4,5.0,404099.16,2.0,759841.8771428568,521935.23762518284,35550.580000000016,802879.1464285714,606642.3412975385,35550.580000000016,743843.7057142856,495734.5300479881,35550.580000000016,691630.8754160602,-343578.80630286975,-117119.58911319042,0,15,0,0,16495.17596463029,0.5739339914395154,0.4260660085561543
2024-03-31,2024-03-31,37.0,888930.0,369113.93,1258043.93,2.2893617021276595,749.1914893617021,99.59574468085108,4.272340425531915,4.9,4636.7,2.0,0.4,6,-0.7818314824680299,0.6234898018587334,3,1.0,6.123233995736766e-17,1,0,0,0,230932.48,14.0,164186.57,7.0,31458.04,2.0,265388.22,4.0,916107.214285714,475563.9468123018,1093857.3599999999,890492.4242857143,574376.8087560633,1093857.3599999999,779295.6953571428,495745.38545906474,1093857.3599999999,714872.2187157254,-373127.2540769045,916298.965361179,0,18,0,0,34001.18637834631,0.7065969468961973,0.2934030531030078
2024-04-01,2024-04-01,7.0,56305.0,25115.12,81420.12,2.96875,753.0104166666666,96.42708333333331,3.2270833333333333,5.4,1534.2,1.0,2.3000000000000003,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,1258043.93,37.0,366122.79,10.0,2078689.08,22.0,975888.56,19.0,875435.404285714,538455.6172604,-284702.67,747830.3557142856,499743.43565649685,-284702.67,747350.3939285714,511186.76933351817,-284702.67,734939.5497262862,-173729.23131311746,-479790.1984131688,0,0,0,0,11631.444052650848,0.6915366865009346,0.3084633134867836
2024-04-02,2024-04-02,11.5,254245.0,383682.9,637927.9,4.91875,748.4479166666666,97.10416666666669,5.320833333333334,6.1,7568.0,3.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,81420.12,7.0,708731.34,8.0,360492.61,9.0,522248.37,8.0,865320.627142857,542756.8699214801,-70803.43999999994,767647.1621428571,488578.4448740031,-70803.43999999994,751481.8057142858,509765.59958516696,-70803.43999999994,752714.6942239109,253347.6460030717,-368134.4402269826,0,4,0,0,55471.98648069683,0.39854817448743257,0.6014518255109998
2024-04-03,2024-04-03,16.0,452185.0,742250.68,1194435.68,7.970833333333334,746.09375,81.97916666666667,6.18125,8.3,5702.0,3.0,0.3,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,637927.9,11.5,1255961.05,21.0,1072916.89,19.0,1169380.3,19.0,856531.2885714283,535830.5282178413,-61525.37000000011,776327.0757142856,495450.04545018764,-61525.37000000011,752376.6407142858,510547.73269930994,-61525.37000000011,774567.4640003004,347320.37772851024,72547.83827118936,0,8,0,0,74652.2253342359,0.37857626624116036,0.6214237337580025
2024-04-04,2024-04-04,10.0,173845.0,259922.44,433767.44,9.339583333333334,746.28125,72.45833333333333,7.072916666666667,8.7,8030.0,4.5,0.0,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,1194435.68,16.0,1397045.2,3.0,1325724.62,21.0,716721.63,6.0,718920.1799999998,496101.87001874467,-963277.76,712615.8485714287,476348.4078691011,-963277.76,742271.1339285715,514067.7937113048,-963277.76,802499.0115353712,-357448.4698932667,-11283.101642104564,0,12,0,0,43376.739662326036,0.4007792747182666,0.599220725279428
2024-04-05,2024-04-05,11.0,182970.0,128706.18,311676.18,4.625,748.3229166666666,90.48958333333331,4.110416666666667,6.5,3391.3,2.0,0.3,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,0,1,433767.44,10.0,1195913.71,21.0,856751.77,13.0,413499.52,4.0,592600.5328571426,466070.57185771025,-884237.53,673681.8778571428,485842.4064496737,-884237.53,738634.5860714285,516832.4021317097,-884237.53,821605.1003863483,632675.7717565862,-1142604.6921429345,0,16,0,0,28334.19560598222,0.5870515995139987,0.4129484004827929
2024-04-06,2024-04-06,9.0,207055.0,309197.08,516252.08,-0.2833333333333334,754.59375,69.46875,6.33125,7.6,9069.5,4.0,0.0,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,311676.18,11.0,230932.48,14.0,195381.9,10.0,418466.4,13.0,633360.4757142855,440969.8332302748,285319.6,696601.1764285715,468813.24178427376,285319.6,742126.9317857142,514915.6554934659,285319.6,809646.2292674745,-381917.15501888643,88523.0057514119,0,20,0,0,57361.33584874047,0.4010734445846667,0.5989265554133962
2024-04-07,2024-04-07,6.0,129640.0,352605.07,482245.07,1.7458333333333331,748.96875,97.70833333333331,2.458333333333333,4.4,3900.0,2.0,0.0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,516252.08,9.0,1258043.93,37.0,164186.57,7.0,13015.0,2.0,522532.06714285695,344807.2547756087,-775798.8599999999,719319.6407142858,448285.06987023907,-775798.8599999999,758885.1485714286,497653.77244323894,-775798.8599999999,788297.7096531227,-342428.87782633596,36376.238173213205,0,24,0,0,80374.16493763917,0.2688259726527244,0.731174027345202
2024-04-08,2024-04-08,12.0,333180.5,278477.74,611658.24,1.5875,747.9270833333334,91.92708333333331,4.135416666666667,6.1,3497.0,2.0,0.6000000000000001,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,482245.07,6.0,81420.12,7.0,366122.79,10.0,1262657.45,11.0,598280.3699999998,284766.37932147906,530238.12,736857.887142857,438091.1611237279,530238.12,735635.1767857142,488366.66563467367,530238.12,766273.5285495955,-155991.31229454887,1376.0237449533306,0,0,0,0,50971.51575237369,0.5447167686312135,0.45528323136715154
2024-04-09,2024-04-09,19.0,433990.0,1253256.75,1687246.75,6.30625,746.9479166666666,89.41666666666667,3.9479166666666665,5.9,8447.2,3.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,611658.24,12.0,637927.9,11.5,708731.34,8.0,1015627.19,15.0,748183.0628571426,502250.1822806427,1049318.85,806751.8449999999,506045.43913270644,1049318.85,759621.5896428571,518209.64288907364,1049318.85,742928.8793416524,415933.4193871728,528384.4512711747,0,4,0,0,88802.45585250232,0.25721786099143046,0.7427821390079768
2024-04-10,2024-04-10,15.0,355255.0,415040.03,770295.03,7.583333333333333,752.25,85.76041666666667,2.083333333333333,3.4,4195.0,4.0,0.0,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,1687246.75,19.0,1194435.68,16.0,1255961.05,21.0,642617.03,16.0,687591.5414285713,463533.4736396258,-424140.6499999999,772061.415,489250.45108302,-424140.6499999999,764181.5182142857,517703.439000828,-424140.6499999999,715212.6410304527,77298.19058057599,-22215.80161102861,0,8,0,0,51352.998576466765,0.4611934209150211,0.5388065790836807
2024-04-11,2024-04-11,11.0,262023.0,96541.42,358564.42,8.65625,751.8020833333334,80.01041666666667,4.8187500000000005,8.8,8823.3,3.0,0.2,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,770295.03,15.0,433767.44,10.0,1397045.2,3.0,625990.04,9.0,676848.2528571427,471204.826575937,-75203.02000000002,697884.2164285714,465345.3216396345,-75203.02000000002,754630.6032142856,522789.1422788589,-75203.02000000002,684720.3521689255,-271015.325663243,-55140.60650568246,0,12,0,0,32596.76249120341,0.7307557174782408,0.26924428251897037
2024-04-12,2024-04-12,16.0,410270.0,970798.51,1381068.51,9.791666666666666,742.6354166666666,74.73958333333333,5.55,7.9,5150.5,2.0,0.0,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,0,1,358564.42,11.0,311676.18,11.0,1195913.71,21.0,1065040.6,11.0,829618.5857142855,505207.5542285153,1069392.33,711109.5592857143,482888.7557541008,1069392.33,765917.3142857143,533049.6580970335,1069392.33,656309.8355314807,657004.4084136774,67754.26605484192,0,16,0,0,86316.77648020147,0.29706708756953915,0.7029329124297368
2024-04-13,2024-04-13,4.0,62675.0,114351.83,177026.83,5.9875,739.5625,86.22916666666667,4.5875,6.1,5152.5,2.0,0.0,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,1381068.51,16.0,516252.08,9.0,230932.48,14.0,480775.4,5.0,781157.8357142855,554173.0114603327,-339225.25,707259.1557142857,487207.6584106068,-339225.25,755069.1510714284,542081.8341619072,-339225.25,632932.1199706958,-407353.83417044085,-48551.455800254946,0,20,0,0,44256.696435825885,0.3540423787718842,0.6459576212224669
2024-04-14,2024-04-14,4.0,93370.0,155521.22,248891.22,3.4145833333333333,746.4895833333334,62.3125,2.78125,4.8,11163.7,5.0,0.0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,177026.83,4.0,482245.07,6.0,1258043.93,37.0,31458.04,2.0,747821.5714285711,581496.0766372905,-233353.85,635176.8192857143,473921.6214926822,-233353.85,762834.6217857143,532810.0867243701,-233353.85,632933.3346854534,-364995.0265257552,-19047.088159698294,0,24,0,0,62222.78944430264,0.37514380780336426,0.6248561921926179
2024-04-15,2024-04-15,17.0,368215.0,516666.96,884881.96,5.28125,742.28125,73.01041666666667,7.0,10.7,6319.2,2.5,0.6000000000000001,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,248891.22,4.0,611658.24,12.0,81420.12,7.0,2078689.08,22.0,786853.5314285711,580000.9716725918,273223.72,692566.9507142857,449736.4645277688,273223.72,720198.6532142858,467359.0643029447,273223.72,600814.1030964804,-159079.15070743617,443147.00761095574,0,0,0,0,52051.87693812488,0.41611764805283624,0.5838823519460338
2024-04-16,2024-04-16,15.0,390132.0,746763.76,1136895.76,7.179166666666667,736.1875,75.83333333333333,5.760416666666667,8.6,6602.5,2.5,0.1,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,884881.96,17.0,1687246.75,19.0,637927.9,11.5,360492.61,9.0,708231.9614285713,463134.0550524372,-550350.99,728207.5121428572,464598.810229798,-550350.99,747927.337142857,468258.42692211765,-550350.99,584953.064247363,551232.4289061473,710.2668464897433,0,4,0,0,75793.04561379696,0.34315547099907984,0.6568445290000405
2024-04-17,2024-04-17,5.0,49600.0,108035.2,157635.2,10.272916666666667,740.9791666666666,74.09375,5.2125,8.5,5218.8,2.0,0.4,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,1136895.76,15.0,770295.03,15.0,1194435.68,16.0,1072916.89,19.0,620709.1285714284,505411.080707516,-612659.8300000001,654150.3350000001,467191.1361565092,-612659.8300000001,715238.7053571428,476604.03861759824,-612659.8300000001,566553.4829425609,-32851.73188434016,-376066.55105822074,0,8,0,0,31527.03369459326,0.31465053490391326,0.6853494650897428
2024-04-18,2024-04-18,20.0,474595.5,1885397.85,2359993.35,11.891666666666666,742.5625,79.28125,3.76875,11.4,3956.0,2.0,1.9,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,157635.2,5.0,358564.42,11.0,433767.44,10.0,1325724.62,21.0,906627.5471428569,807959.0050595934,2001428.9300000002,791737.9,646516.4218843959,2001428.9300000002,752176.8742857144,558682.6057110033,2001428.9300000002,548005.1575744362,-146840.2257485113,1958828.4181740754,1,12,0,0,117999.66160001692,0.20110035479540606,0.7988996452041703
2024-04-19,2024-04-19,16.0,565474.0,1162009.52,1727483.52,16.743750000000002,745.5625,65.72916666666667,4.98125,8.0,5455.7,2.0,0.0,4,-0.433883739117558,-0.9009688679024191,4,0.8660254037844387,-0.4999999999999998,0,1,0,1,2359993.35,20.0,1381068.51,16.0,311676.18,11.0,856751.77,13.0,956115.4057142856,851308.1587629184,346415.01,892866.9957142856,675719.9342069627,346415.01,783274.4367857144,588174.1479733707,346415.01,533636.0969796692,611669.2187253917,582178.2042949392,0,16,0,0,107967.71325201791,0.327339736358048,0.6726602636413732
2024-04-20,2024-04-20,3.0,60690.0,33897.48,94587.48,18.227083333333333,750.78125,60.645833333333336,3.75,5.5,7699.7,3.5,0.2,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,1727483.52,16.0,177026.83,4.0,516252.08,9.0,195381.9,10.0,944338.3557142856,864352.739789336,-82439.34999999999,862748.0957142857,702658.5722947154,-82439.34999999999,779674.6360714285,592200.1543243051,-82439.34999999999,526789.7995390169,-446742.0332182139,14539.713679197012,0,20,0,0,31529.1494902835,0.6416282577710959,0.358371742218332
2024-04-21,2024-04-21,3.0,35695.0,92650.57,128345.57,14.3,758.2604166666666,53.114583333333336,4.541666666666667,5.8,10877.8,4.5,0.0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844387,-0.4999999999999998,1,0,0,1,94587.48,3.0,248891.22,4.0,482245.07,6.0,164186.57,7.0,927117.5485714284,881547.4620482236,-120545.65,837469.5599999999,723458.3798510936,-120545.65,778394.6003571429,593616.8402004978,-120545.65,528885.6025047202,-370449.18545937235,-30090.84704534785,0,24,0,0,42781.84240605253,0.2781163385672126,0.721883661424996
2024-04-22,2024-04-22,19.0,194320.0,190259.22,384579.22,16.429166666666667,755.1458333333334,64.82291666666667,5.40625,6.5,10227.7,5.0,0.1,0,0.0,1.0,4,0.8660254037844387,-0.4999999999999998,0,0,1,1,128345.57,3.0,884881.96,17.0,611658.24,12.0,366122.79,10.0,855645.7285714283,905498.2065793304,-500302.74,821249.63,731412.3354544593,-500302.74,779053.7585714285,593152.1593762484,-500302.74,541841.5346292884,-48939.55581588225,-108322.75881340611,0,0,0,0,20241.010513631023,0.5052795104204921,0.4947204895769077
2024-04-23,2024-04-23,11.0,484605.0,1171126.31,1655731.31,17.704166666666666,749.34375,68.53125,3.997916666666667,6.9,12417.3,6.0,0.0,1,0.7818314824680298,0.6234898018587336,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,384579.22,19.0,1136895.76,15.0,1687246.75,19.0,708731.34,8.0,929765.0928571427,952377.8669735731,518835.55000000005,818998.5271428572,728585.0235915453,518835.55000000005,812875.1860714286,615569.157545073,518835.55000000005,570003.1836534761,463823.446282985,621904.6800635391,0,4,0,0,150521.01449808961,0.2926833581468646,0.7073166418525314
2024-04-24,2024-04-24,18.0,468800.0,817544.53,1286344.53,7.245833333333334,748.2291666666666,88.75,4.73125,7.5,4795.2,2.0,0.7,2,0.9749279121818236,-0.22252093395631434,4,0.8660254037844387,-0.4999999999999998,0,0,0,1,1655731.31,11.0,157635.2,5.0,770295.03,15.0,1255961.05,21.0,1091009.2828571429,893598.3541180607,1128709.33,855859.2057142857,738912.3033648207,1128709.33,813960.3103571428,616405.3691282932,1128709.33,604009.1405636447,-159839.97206263948,842175.3614989948,0,8,0,0,71463.58102980105,0.36444357562560287,0.6355564243736198
